,track_name,artist(s)_name,streams,in_deezer_playlists,in_shazam_charts,key,mode,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,in_apple_playlists,in_apple_charts,in_deezer_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
346,PLAYA DEL INGLï¿½,"Myke Towers, Quevedo",221409663,34,47,G,Minor,-0.5898592895097968,0.21575042158891,1.7040163874437368,0.12000801188885461,-0.3640869267818627,0.10101794540244442,-0.39306418821871075,-0.6775405942232267,-0.16883800202885596,-0.30523736017873665,0.5601839789970662,0.5077274707830242,0.4919620062202124,-0.7084771691395197,-0.1352189508835078,-0.5506766565317948,-0.6585312977849064
347,Man Made A Bar (feat. Eric Church),"Morgan Wallen, Eric Church",58890931,1,0,E,Major,-0.5898592895097968,0.31609199953442124,-0.8878919081442797,-1.1183164184807555,-0.5682906256346225,-0.6506132014509257,-0.5883290879904897,-0.279585619571566,-0.4796985587055143,0.9974020168208975,-1.6758714200162872,-0.2320364591283867,0.6339482744976919,-0.5286285446945322,-0.1352189508835078,-0.48347907622206704,-0.8321793990542204
351,PERO Tï¿,"Karol G, Quevedo",93438910,14,1,F#,Major,-0.5898592895097968,0.31609199953442124,-1.1758817187651704,0.9455576321352613,-0.5596581077530918,-0.09941702709178761,-0.6249412566976982,-0.6775405942232267,-0.013407723690526783,0.6996558735066953,1.0999214891037377,0.5947585213608372,0.8469276769139111,0.685349670309134,-0.1352189508835078,-0.5506766565317948,1.4252459174468615
361,I Like You (A Happier Song) (with Doja Cat),"Post Malone, Doja Cat",609293408,80,38,F,Major,-0.5898592895097968,0.21575042158891,-0.023922476281607527,-1.1183164184807555,0.16874779762985734,0.050909202278886415,0.387995410868405,-0.5581541018277284,1.8517556163694233,-0.7518565751500398,0.1746571860637294,-0.49312961086182583,0.1369963355265137,-0.5286285446945322,-0.1352189508835078,-0.48347907622206704,-0.4848831965155924
364,Sem Alianï¿½ï¿½a no ,"MC Xenon, Os Gemeos da Putaria",93587665,21,1,C#,Major,-0.5898592895097968,0.21575042158891,1.7040163874437368,0.9455576321352613,-0.5496860612347719,-0.4501782289566937,-0.6859615378763791,-0.956109076479389,-0.4796985587055143,-1.4217853976069945,-1.444555344256285,-0.6236761867285454,-2.205777091051898,2.2140629780915284,-0.1352189508835078,-0.5506766565317948,1.7725421199854896
365,Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, League of Legends, JID, Arcane",1223481149,580,10,B,Minor,2.9951107612973185,0.11540884364339878,0.8400469555810646,-1.1183164184807555,0.30255182479358256,-0.29985199958601966,0.7297089854690181,0.7749950632553346,2.7843372863993987,-1.645095005092646,0.020446468890394698,0.20311879376067854,0.6339482744976919,0.010917328640430558,-0.1352189508835078,1.5324483330697662,1.3384218668122048
367,Bombonzinho - Ao Vivo,"Israel & Rodolffo, Ana Castela",263453310,73,6,C#,Major,-0.5898592895097968,0.21575042158891,1.416026576822846,-1.1183164184807555,-0.43061684907572834,-0.34996074270957767,-0.4418804131616555,0.39693783733625704,-0.16883800202885596,1.36958469596365,-0.5192910412162768,0.7688206225164633,1.982817823133747,0.32565242141915884,-0.1352189508835078,4.8923273485561545,-0.6585312977849064
368,LA CANCIï¿½,"J Balvin, Bad Bunny",1435127549,305,5,G,Major,-0.5898592895097968,-0.08527431224762369,-0.023922476281607527,1.4615261447892656,0.3349981851069219,0.9027578353793725,1.4009320784345083,1.1928477866395784,-0.013407723690526783,2.0395135184206046,0.25176254465039677,-0.49312961086182583,-0.1469762010284453,-0.3937420763607915,-0.1352189508835078,-0.5506766565317948,1.6857180693508327
369,Quï¿½ï¿½ Ago,"Yuridia, Angela Aguilar",236857112,18,52,B,Major,-0.5898592895097968,0.21575042158891,1.1280367662019553,0.6359765245428588,-0.5190257391038182,0.10101794540244442,-0.5273088068118088,0.19796035001042672,0.29745283298613157,-0.8635113788928656,0.09755182747706205,1.4650690271389677,-0.7149212741383633,1.4497063242003312,-0.1352189508835078,-0.9538621383901614,-0.9190034496888775
375,Besos Moja2,"Wisin & Yandel, ROSALï¿½",309483971,56,1,F,Minor,-0.5898592895097968,0.21575042158891,0.8400469555810646,1.5647198473200665,-0.2511200117459701,0.0008004591553284075,-0.11237089479677853,-0.8367225840838909,-0.013407723690526783,-1.0123844505499666,0.1746571860637294,0.42069642020521114,0.42096887208147266,-0.7984014813620136,-0.1352189508835078,-0.6178742368415225,-0.5717072471502495
378,My Universe,"Coldplay, BTS",1061966512,0,0,A,Major,-0.5898592895097968,0.11540884364339878,0.8400469555810646,1.0487513346660622,0.29466348948804594,0.0008004591553284075,-0.7591858752907963,-0.9760068252119721,-0.4796985587055143,-0.6029835034929387,-1.0590285513229483,-0.5366451361507323,0.06600320138777394,-1.023212261918248,-0.1352189508835078,-0.3490839156026115,-0.7453553484195634
390,Boy With Luv (feat. Halsey),"Halsey, BTS",1065580332,259,1,B,Minor,-0.5898592895097968,-0.08527431224762369,-0.599902097523389,-0.1895730957035479,0.016785715611877954,-0.6506132014509257,0.6198724793473924,0.8545860581856668,-0.4796985587055143,-0.04470948477880985,-0.5192910412162768,1.1169448248277154,1.3438796158850894,-0.6635150130282729,-0.1352189508835078,-0.013096014053972609,-0.2244110446116214
394,Escapism. - Sped Up,"RAYE, 070 Shake",184308753,11,8,F#,Minor,-0.5898592895097968,0.21575042158891,1.416026576822846,1.1519450371968631,-0.4136494863430646,-0.6506132014509257,-0.612737200461962,-0.956109076479389,-0.4796985587055143,-0.49132869975011295,-2.1385035715362912,-0.7107072373063584,0.7049414086364316,-0.6635150130282729,-0.1352189508835078,-0.6850718171512503,0.6438294617349487
397,Te Felicito,"Shakira, Rauw Alejandro",606361689,212,1,F,Major,-0.5898592895097968,0.21575042158891,-0.599902097523389,0.7391702270736596,0.09656208775843715,-0.1996345133389036,0.7541170979404905,0.33724459113850797,1.540895059692765,1.9650769825920542,-0.13376424828294,0.1160877431828655,-0.21796933516718506,-0.03404482747081634,-0.1352189508835078,-0.7522693974609781,1.6857180693508327
398,Muï¿½ï¿½,"Steve Aoki, Tini, La Joaqui",120972253,53,0,A#,Minor,1.2026257358937609,0.31609199953442124,-1.4638715293860611,-0.1895730957035479,-0.5193234121342158,-0.34996074270957767,-0.3564520195115022,-0.8367225840838909,-0.16883800202885596,-1.1612575222070676,-0.2879749654562747,1.247491400694435,0.27898260380399315,-0.9332879496957542,-0.1352189508835078,0.7932749496627607,-0.39805914588093544
406,WAIT FOR U (feat. Drake & Tems),"Drake, Future, Tems",556585270,75,35,C#,Major,1.2026257358937609,0.21575042158891,-0.599902097523389,1.3583324422584648,0.20000346582160627,0.050909202278886415,0.8029333228834353,0.6954040683250025,-0.4796985587055143,-1.4217853976069945,-1.9842928543629565,-0.8847693384619845,-0.21796933516718506,0.32565242141915884,-0.1352189508835078,-0.8194669777707059,1.8593661706201465
414,Evoque Prata,"DJ Escobar, MC MENOR SG, MC MENOR HR",174006928,50,0,G,Major,1.2026257358937609,0.21575042158891,0.8400469555810646,-0.49915420329595045,-0.49044912818564773,-0.6506132014509257,-0.5883290879904897,-0.956109076479389,-0.4796985587055143,-1.2729123259498933,1.177026847690405,-0.10148988326166712,-1.069886944832062,0.32565242141915884,-0.1352189508835078,0.5916822087335774,0.9911256642735767
420,Rumble,"Skrillex, Flowdan, Fred again..",78489819,27,1,C#,Minor,1.2026257358937609,0.21575042158891,-1.4638715293860611,0.3263954169504563,-0.19322260733363517,-0.6506132014509257,-0.2832276820970851,-0.08060813224573571,-0.4796985587055143,0.6996558735066953,0.7143946961704009,-2.103204046551367,1.20189334760761,-0.8433636374732605,6.268999650500523,-0.8866645580804337,-0.5717072471502495
421,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],"Travis Scott, 21 Savage, Metro Boomin",195516622,12,2,G,Minor,1.2026257358937609,0.21575042158891,1.7040163874437368,-1.2215101210115564,-0.3788217417865444,-0.6506132014509257,-0.612737200461962,-0.5382563530951454,-0.4796985587055143,-1.2356940580356182,-1.7529767786029544,-1.3199245913510498,-0.07598306688970556,-0.21389345191580392,-0.1352189508835078,-0.08029359436370039,1.4252459174468615
427,Where Are You Now,"Lost Frequencies, Calum Scott",972509632,557,58,F#,Minor,-0.5898592895097968,0.11540884364339878,0.2640673343392832,1.6679135498508675,0.9551999439403402,1.5541714959856265,2.1453795088144156,1.4515185201631575,2.162616173046082,-0.00749121686453459,-0.36508032404294205,-1.2328935407732367,-0.21796933516718506,1.2698576997553437,-0.1352189508835078,-0.14749117467342815,-0.2244110446116214
428,WORTH NOTHING,"Twisted, Oliver Tree",213438580,34,2,D,Minor,-0.5898592895097968,0.21575042158891,0.8400469555810646,1.4615261447892656,-0.3773333766345563,-0.6506132014509257,-0.344247963275766,0.09847160634751158,-0.4796985587055143,0.6996558735066953,-1.0590285513229483,-1.6245332683733953,-0.35995560344466454,-0.2588556080270508,-0.1352189508835078,0.054101566255755164,-0.39805914588093544
433,Levitating (feat. DaBaby),"Dua Lipa, DaBaby",1802514301,544,60,F#,Minor,-0.5898592895097968,0.01506726569788754,-0.8878919081442797,1.3583324422584648,1.7483497334347695,-0.24974325646246162,1.6572172593849681,-0.7173360916883927,-0.4796985587055143,-0.6774200393214893,-0.13376424828294,1.6391311282945937,1.1309002134688702,-1.023212261918248,-0.1352189508835078,-0.8194669777707059,-0.5717072471502495
436,Ferrari,"James Hype, Miggy Dela Rosa",462791599,175,168,C#,Minor,-0.5898592895097968,0.21575042158891,-0.8878919081442797,0.016814309358053767,0.5374158457772961,0.7524316060086985,1.3521158534915636,0.5959153246620873,-0.4796985587055143,0.14138185479256646,0.945710771930403,0.6817895719386503,0.1369963355265137,-1.023212261918248,-0.1352189508835078,-0.9538621383901614,-0.6585312977849064
439,Agudo Mï¿½ï¿½gi,"Styrx, utku INC, Thezth",90598517,14,0,F#,Minor,1.2026257358937609,-9.015674749398123,-1.4638715293860611,-1.3247038235423572,-0.5691836447258153,-0.6506132014509257,-0.7103696503478515,-0.9760068252119721,-0.4796985587055143,0.32747319436394273,-0.5192910412162768,-0.2320364591283867,0.9179208110526509,-0.07900698358206323,0.9785581971832802,-0.8194669777707059,-0.6585312977849064
457,Happy Xmas (War Is Over),"John Lennon, The Harlem Community Choir, The Plastic Ono Band, Yoko Ono",460492795,390,0,D,Major,2.9951107612973185,-4.901670053632163,1.7040163874437368,-1.3247038235423572,0.9944927839528246,-0.6506132014509257,0.8273414353549077,-0.956109076479389,-0.4796985587055143,0.9601837489066222,-2.9866625159896323,-0.6671917120174519,-0.4309487375834043,0.3706145775304057,-0.1352189508835078,3.884363643910238,-0.8321793990542204
458,Used (feat. Don Toliver),"SZA, Don Toliver",94005786,3,0,A#,Minor,-0.5898592895097968,0.21575042158891,1.7040163874437368,-0.6023479058267514,-0.46217019029787487,-0.6506132014509257,-0.673757481640643,-0.3989721119670642,-0.4796985587055143,1.0718385526494478,0.09755182747706205,0.7253050972275568,0.1369963355265137,1.3148198558665907,-0.1352189508835078,0.8604725299724885,-0.3112350952462784
463,Ghost in the Machine (feat. Phoebe Bridgers),"SZA, Phoebe Bridgers",110073250,4,0,F#,Major,-0.5898592895097968,0.21575042158891,1.7040163874437368,-0.49915420329595045,-0.3740589733001826,-0.6506132014509257,-0.5639209755190173,-0.5780518505603115,-0.4796985587055143,0.14138185479256646,-0.7506071169762788,0.20311879376067854,-1.7088251520807198,2.7086466953152444,0.7001139101665832,-0.5506766565317948,-0.6585312977849064
466,Let It Snow! Let It Snow! Let It Snow!,"Frank Sinatra, B. Swanson Quartet",473248298,406,0,D,Major,-0.5898592895097968,-7.008843190487899,-1.4638715293860611,-1.3247038235423572,0.9581766742443163,-0.6506132014509257,0.7785252104119629,1.1729500379069953,-0.4796985587055143,0.8113106772495211,-0.9048178341496136,1.3780379765611546,-2.489749627606857,2.888495319760232,-0.1352189508835078,0.994867690591944,-0.5717072471502495
468,Open Arms (feat. Travis Scott),"SZA, Travis Scott",155653938,17,46,A,Major,-0.5898592895097968,0.21575042158891,1.7040163874437368,-0.6023479058267514,-0.4059099875527268,-0.4501782289566937,-0.6005331442262258,0.7550973145227516,-0.4796985587055143,-1.6078767371783707,-0.36508032404294205,-1.4069556419288627,-0.5729350058608838,2.3489494464252694,0.1432253361331892,-0.2818863352928837,0.2965332591963206
469,White Christmas,"Bing Crosby, John Scott Trotter & His Orchestra, Ken Darby Singers",395591396,123,0,A,Major,1.2026257358937609,-7.811575814051989,-1.4638715293860611,-1.3247038235423572,1.1598501523386964,-0.6506132014509257,0.13171022991794515,0.5959153246620873,-0.4796985587055143,-0.937947914721416,-3.757716101856306,-1.5375022177955824,-2.986701566578035,3.023381788093973,-0.1352189508835078,1.3980531724503107,-0.8321793990542204
476,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",295998468,158,0,G,Major,1.2026257358937609,-6.206110566923809,-1.4638715293860611,-1.3247038235423572,0.31892384146545105,-0.6506132014509257,0.3269751296897241,-0.19999462464123388,-0.4796985587055143,-0.30523736017873665,0.09755182747706205,0.7688206225164633,-2.489749627606857,2.393911602536516,-0.1352189508835078,-0.2818863352928837,-0.6585312977849064
478,Antidepresan,"Mabel Matiz, Mert Demir",136689549,7,9,B,Minor,-0.5898592895097968,0.21575042158891,1.416026576822846,-1.0151227159499547,-0.5706720098778033,-0.5503957152038097,-0.6371453129334345,-0.8566203328164739,-0.32426828036718514,-0.7890748430643151,-0.13376424828294,1.6391311282945937,-0.5729350058608838,-0.9332879496957542,-0.1352189508835078,-0.6178742368415225,-0.8321793990542204
481,Raindrops (Insane) [with Travis Scott],"Travis Scott, Metro Boomin",110649992,10,0,G#,Major,-0.5898592895097968,0.21575042158891,1.7040163874437368,-1.2215101210115564,-0.4862817057600812,-0.6506132014509257,-0.7225737065835877,-0.8367225840838909,-0.4796985587055143,-0.34245562809301194,0.6372893375837335,-1.7115643189512084,-0.9279006765545825,-0.6635150130282729,-0.1352189508835078,1.2636580118308551,-0.6585312977849064
486,Snow On The Beach (feat. Lana Del Rey),"Taylor Swift, Lana Del Rey",323437194,30,11,A,Major,-0.5898592895097968,0.21575042158891,1.1280367662019553,0.7391702270736596,-0.2578176549299163,-0.6506132014509257,-0.3564520195115022,0.15816485254526066,-0.4796985587055143,-0.4168921639215624,-0.44218568262960944,-1.5375022177955824,-2.489749627606857,2.034214353646541,-0.1352189508835078,-0.48347907622206704,-0.7453553484195634
488,Tubarï¿½ï¿½o Te,"Dj LK da Escï¿½ï¿½cia, Tchakabum, mc jhenny, M",116144341,44,0,E,Minor,2.9951107612973185,0.21575042158891,0.8400469555810646,1.4615261447892656,-0.46797481439062827,-0.6506132014509257,-0.5029006943403364,-0.9760068252119721,-0.4796985587055143,0.32747319436394273,1.3312375648637398,-0.2755519844172932,0.4919620062202124,0.2806902653079119,-0.1352189508835078,-0.8194669777707059,2.033014271889461
490,Tarot,"Bad Bunny, Jhay Cortez",608228647,22,0,B,Minor,-0.5898592895097968,0.21575042158891,-0.3119122869024982,-0.808735310888353,-0.24784560841159642,0.35156166102023445,-0.42967635692591927,0.5561198271969213,-0.16883800202885596,-0.2680190922644614,0.6372893375837335,-0.5366451361507323,0.06600320138777394,-0.9782501058070012,-0.1352189508835078,3.1451902605032327,-0.7453553484195634
491,You Make It Feel Like Christmas (feat. Blake Shelton),"Gwen Stefani, Blake Shelton",180577478,30,0,F,Major,-0.5898592895097968,-1.490056403484781,0.8400469555810646,0.6359765245428588,-0.23370613946771,-0.6506132014509257,0.5588521981687116,0.13826710381267762,-0.4796985587055143,-1.0496027184642418,-0.6735017583896115,1.6826466535835003,1.485865884162569,-1.023212261918248,-0.1352189508835078,-0.48347907622206704,-0.7453553484195634
492,Desesperados,"Chencho Corleone, Rauw Alejandro",809306935,128,0,C#,Minor,-0.5898592895097968,0.11540884364339878,-0.023922476281607527,1.1519450371968631,0.39795603103601623,1.0530840647500466,0.253750792275307,0.1780626012778437,0.6083133896627899,-1.1612575222070676,1.177026847690405,-0.14500540855057364,0.1369963355265137,0.5504632019753933,-0.1352189508835078,-0.6850718171512503,-0.39805914588093544
494,Party,"Bad Bunny, Rauw Alejandro",614555082,37,36,A,Major,-0.5898592895097968,0.21575042158891,-0.3119122869024982,-0.808735310888353,-0.14321353822683686,-0.4501782289566937,-0.29543173833282127,0.2974490936733419,-0.013407723690526783,-0.9007296468071408,0.8686054133437356,-0.31906750970619974,0.9179208110526509,-0.9782501058070012,-0.1352189508835078,0.32289188749466624,-0.3112350952462784
498,On Time (with John Legend),"John Legend, Metro Boomin",78139948,6,2,F,Minor,-0.5898592895097968,0.21575042158891,1.7040163874437368,-1.2215101210115564,-0.5580209060859049,-0.6506132014509257,-0.7347777628193238,-0.936211327746806,-0.4796985587055143,-1.5334402013498203,-2.9866625159896323,-0.14500540855057364,-0.5729350058608838,2.3489494464252694,-0.1352189508835078,1.6668434936892218,-0.5717072471502495
499,GATï¿½ï¿½,"Maldy, Karol G",322336177,57,1,B,Minor,-0.5898592895097968,0.21575042158891,0.5520571449601739,1.1519450371968631,-0.12192991655340782,0.0008004591553284075,-0.2832276820970851,0.01888061141717945,-0.013407723690526783,-1.0496027184642418,-0.6735017583896115,-0.8847693384619845,1.3438796158850894,0.10084164086292435,-0.1352189508835078,0.12129914656548293,2.2934864237934316
503,Fingers Crossed,"Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",349585590,70,6,F,Major,1.2026257358937609,0.21575042158891,-1.4638715293860611,-0.9119290134191539,-0.2846082276657011,-0.6506132014509257,0.03407778003205567,-0.8367225840838909,2.0071858947077525,-0.4541104318358377,-0.9048178341496136,-0.40609856028401276,-1.4248526155257608,1.7194792608678127,-0.1352189508835078,0.7932749496627607,-0.6585312977849064
505,Do It To It,"Cherish, ACRAZE",674772936,465,11,B,Minor,-0.5898592895097968,0.11540884364339878,0.5520571449601739,0.6359765245428588,1.228761458875743,-0.6506132014509257,1.4741564158489253,0.27755134494075884,-0.4796985587055143,0.14138185479256646,1.0228161305170702,0.42069642020521114,0.9889139451913906,-0.9782501058070012,1.2570024841999772,-0.8194669777707059,-0.3112350952462784
514,"Here We Goï¿½ï¿½ï¿½ Again (feat. Tyler, the Cr","The Weeknd, Tyler, The Creator",88103848,7,0,C#,Major,1.2026257358937609,0.21575042158891,-1.4638715293860611,-0.7055416083575522,-0.4059099875527268,-0.6506132014509257,-0.673757481640643,-0.6178473480254776,-0.4796985587055143,0.5135645339353191,-2.369819647296293,-1.18937801548433,-0.21796933516718506,0.5504632019753933,-0.1352189508835078,2.742004778644866,-0.8321793990542204
516,Kiss Me More (feat. SZA),"SZA, Doja Cat",1575467011,497,12,G#,Major,-0.5898592895097968,0.11540884364339878,-0.599902097523389,-0.49915420329595045,1.7443311475244017,-0.6506132014509257,3.902763606760426,0.3173468424059249,-0.4796985587055143,-0.3796738960072872,0.40597326182373145,0.8558516730942763,-0.07598306688970556,0.2806902653079119,-0.1352189508835078,-0.41628149591233926,-0.8321793990542204
517,I Heard You're Married (feat. Lil Wayne),"The Weeknd, Lil Wayne",91656026,9,0,D,Major,-0.5898592895097968,0.21575042158891,-1.4638715293860611,-0.7055416083575522,-0.44192842423083745,-0.6506132014509257,-0.6493493691691706,-0.7770293378861418,-0.4796985587055143,-0.4168921639215624,0.25176254465039677,1.334522451272248,1.20189334760761,-0.618552856917026,-0.1352189508835078,0.7932749496627607,0.5570054111002917
525,One Right Now (with The Weeknd),"The Weeknd, Post Malone",539595276,75,1,C#,Major,-0.5898592895097968,0.11540884364339878,1.416026576822846,-0.9119290134191539,0.09284117487846705,-0.6506132014509257,0.07068994873926422,-0.6178473480254776,-0.4796985587055143,-0.9007296468071408,-0.2879749654562747,0.7688206225164633,0.7759345427751714,-0.8883257935845074,-0.1352189508835078,-0.8194669777707059,-0.6585312977849064
527,Mon Amour - Remix,"Aitana, zzoilo",578207856,139,40,D,Major,-0.5898592895097968,0.01506726569788754,0.8400469555810646,0.7391702270736596,-0.1378554236796799,-0.5503957152038097,0.05848589250352804,-0.7173360916883927,-0.4796985587055143,-0.19358255643591088,0.25176254465039677,-0.7977382878841714,0.6339482744976919,-0.5286285446945322,-0.1352189508835078,-0.6178742368415225,-0.2244110446116214
528,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Julieta Venegas, Bad Bunny, Tainy",775542072,53,0,E,Minor,1.2026257358937609,0.11540884364339878,1.1280367662019553,-0.9119290134191539,-0.1077904476095214,0.6522141197615825,-0.014738444910889058,0.3173468424059249,0.45288311132446074,1.816203910934953,-0.5963963998029441,-1.755079844240115,0.20798946966525342,-0.6635150130282729,-0.1352189508835078,-0.6850718171512503,-0.39805914588093544
530,The Motto,"Tiï¿½ï¿½sto, Ava",656013912,268,5,G,Minor,-0.5898592895097968,0.11540884364339878,1.416026576822846,-1.0151227159499547,0.7447451114492307,-0.34996074270957767,2.169787621285888,1.1530522891744122,-0.4796985587055143,-0.11914602060736036,0.25176254465039677,-0.36258303499510625,0.6339482744976919,-0.9332879496957542,-0.1352189508835078,-0.6850718171512503,-0.7453553484195634
536,Malvadï¿½ï¿,"Xamï¿½ï¿½, Gustah, Neo B",240684449,81,0,F#,Minor,1.2026257358937609,0.11540884364339878,1.416026576822846,1.6679135498508675,-0.5208117772862039,-0.6005044583273677,-0.5883290879904897,-0.9163135790142231,-0.4796985587055143,0.4391279981067685,0.7915000547570682,-0.10148988326166712,-0.4309487375834043,0.6403875141978871,-0.1352189508835078,-0.3490839156026115,1.2515978161775476
540,Entre Nosotros (Remix) [con Nicki Nicole],"Lit Killah, Maria Becerra, Tiago pzk, NICKI NICOLE",236940480,12,0,F,Minor,2.9951107612973185,0.21575042158891,-1.4638715293860611,-0.9119290134191539,-0.5042909240991366,-0.5002869720802516,-0.36865607574723835,-0.9760068252119721,-0.4796985587055143,1.816203910934953,-0.13376424828294,0.29014984433849156,-1.63783201794198,0.730311826420381,-0.1352189508835078,1.1964604315211274,-0.7453553484195634
543,Medallo,"Justin Quiles, Lenny Tavï¿½ï¿½rez, BL",393230256,57,0,E,Minor,1.2026257358937609,0.11540884364339878,1.1280367662019553,1.3583324422584648,-0.2034923268823527,-0.5503957152038097,-0.10016683856104235,-0.5581541018277284,-0.32426828036718514,-1.1612575222070676,0.5601839789970662,1.073429299538809,0.20798946966525342,1.4946684803115782,-0.1352189508835078,3.1451902605032327,-0.39805914588093544
547,Volvï¿,"Aventura, Bad Bunny",673801126,133,1,C#,Major,-0.5898592895097968,0.11540884364339878,0.5520571449601739,-1.1183164184807555,0.18273843005854495,-0.1495257702153456,0.9249738852407972,-0.4984608556299794,-0.4796985587055143,2.0395135184206046,0.09755182747706205,1.073429299538809,1.3438796158850894,0.8202361386428747,-0.1352189508835078,-0.8194669777707059,0.47018136046563463
550,Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",383550148,76,0,D,Major,1.2026257358937609,0.11540884364339878,1.416026576822846,-0.9119290134191539,0.1214177857966375,-0.6506132014509257,0.009669667560583309,-0.18009687590865087,-0.4796985587055143,-1.4590036655212697,-0.6735017583896115,1.334522451272248,-0.35995560344466454,-0.7984014813620136,-0.1352189508835078,1.0620652709016718,-0.7453553484195634
551,Meet Me At Our Spot,"THE ANXIETY, Willow, Tyler Cole",530511203,90,1,D,Major,1.2026257358937609,0.01506726569788754,-0.8878919081442797,-0.08637939317274708,0.38500725421372023,-0.6506132014509257,-0.18559523221119562,-0.6974383429558096,-0.4796985587055143,-0.9751661826356913,0.40597326182373145,-0.6236761867285454,-1.4248526155257608,-0.9782501058070012,-0.1352189508835078,-0.6850718171512503,-0.8321793990542204
555,Dakiti,"Bad Bunny, Jhay Cortez",1763363713,525,25,E,Minor,-0.5898592895097968,0.01506726569788754,1.1280367662019553,1.6679135498508675,1.051943678819563,0.40167040414379246,1.5473807532633426,2.3270194643968107,0.9191739463394484,-0.4168921639215624,0.09755182747706205,-1.755079844240115,-0.7149212741383633,0.730311826420381,-0.1352189508835078,-0.5506766565317948,-0.6585312977849064
556,"Tiago PZK: Bzrp Music Sessions, Vol. 48","Bizarrap, Tiago pzk",374191487,15,3,C#,Minor,-0.5898592895097968,0.11540884364339878,1.7040163874437368,1.5647198473200665,-0.3675101666314352,-0.0493082839682296,-0.5151047505760725,-0.89641583028164,-0.32426828036718514,-0.937947914721416,-0.44218568262960944,0.9428827236720894,1.0599070793301304,1.0450469191991092,-0.1352189508835078,-0.6178742368415225,1.6857180693508327
558,Nostï¿½ï¿½l,"Chris Brown, Rvssian, Rauw Alejandro",436695353,59,16,A,Minor,1.2026257358937609,0.11540884364339878,0.8400469555810646,-0.6023479058267514,-0.2034923268823527,-0.5503957152038097,0.2903629609825155,0.5362220784643382,-0.4796985587055143,-0.8635113788928656,0.09755182747706205,0.24663431904958505,1.2728864817463497,-0.3038177641382977,-0.1352189508835078,0.32289188749466624,-0.6585312977849064
561,Sad Girlz Luv Money Remix (feat. Kali Uchis),"Kali Uchis, Amaarae, Moliy",354065229,70,3,C#,Minor,1.2026257358937609,0.11540884364339878,0.8400469555810646,0.22320171441965544,-0.07504641426578441,-0.6506132014509257,0.08289400497500041,-0.9163135790142231,-0.4796985587055143,-0.4168921639215624,1.0999214891037377,-1.015315914328704,-0.9988938106933223,0.8651982947541216,-0.1352189508835078,-0.5506766565317948,-0.5717072471502495
563,pushin P (feat. Young Thug),"Young Thug, Future, Gunna",311395144,43,0,C#,Minor,1.2026257358937609,0.21575042158891,-1.4638715293860611,-0.7055416083575522,-0.09379981518083377,-0.6506132014509257,-0.10016683856104235,-0.4188698606996472,-0.4796985587055143,-1.6078767371783707,0.40597326182373145,-0.2320364591283867,-1.7798182862194594,-1.023212261918248,0.1432253361331892,-0.41628149591233926,0.5570054111002917
564,You Right,"Doja Cat, The Weeknd",672656250,100,4,G#,Major,-0.5898592895097968,0.11540884364339878,-0.023922476281607527,1.0487513346660622,0.137789802468506,-0.6506132014509257,0.253750792275307,-0.7969270866187248,-0.4796985587055143,0.2902549264496675,0.8686054133437356,-0.44961408557291926,-0.35995560344466454,-0.9782501058070012,-0.1352189508835078,-0.7522693974609781,-0.5717072471502495
568,Lost in the Fire,"The Weeknd, Gesaffelstein",686734357,447,46,D,Major,-0.5898592895097968,-0.08527431224762369,-1.4638715293860611,-0.29276679823434876,0.5333972598669283,-0.5503957152038097,0.5832603106401839,1.9091667410125672,-0.4796985587055143,-0.7518565751500398,-0.44218568262960944,-1.581017743084489,0.06600320138777394,-0.6635150130282729,-0.1352189508835078,-0.48347907622206704,-0.7453553484195634
569,Salimo de Noche,"Trueno, Tiago pzk",261414174,21,0,D,Major,-0.5898592895097968,0.11540884364339878,1.1280367662019553,0.7391702270736596,-0.4599376425698928,-0.6506132014509257,-0.5517169192832811,-0.876518081549057,-0.4796985587055143,-1.3845671296927191,-0.36508032404294205,1.0299137742499025,-0.2889624693059248,0.23572810919666504,-0.1352189508835078,-0.48347907622206704,-0.6585312977849064
570,Volando - Remix,"Sech, Bad Bunny, Mora",610045621,70,2,F#,Major,1.2026257358937609,0.11540884364339878,0.2640673343392832,-0.6023479058267514,-0.13026476140454088,0.30145291789667644,0.47342380451855826,-0.29948336830414907,-0.32426828036718514,1.220711624306549,-0.44218568262960944,0.37718089491630463,0.1369963355265137,-0.12396913969331014,-0.1352189508835078,-0.5506766565317948,-0.4848831965155924
